spec_no,mz,peak
80,147.0236816,1
80,148.0184784,0
80,148.9864655,0
80,149.0238647,1
80,149.0380554,1
80,149.1326599,1
80,149.9615021,0
80,150.0265656,1
80,151.0192261,0
80,151.0758514,0
80,151.9780121,0
80,153.0356903,0
80,153.9566345,0
80,153.982254,0
80,155.1070709,1
80,155.9756622,0
80,158.9616852,1
80,159.0236511,1
80,159.079895,0
80,159.1178741,0
80,159.9698029,1
80,159.9827728,0
80,161.0389252,0
80,161.9978027,0
80,163.0189514,0
80,163.1139221,0
80,163.5779572,0
80,163.9407654,1
80,164.9433594,1
80,164.9709473,0
80,164.9856873,1
80,165.0340118,1
80,169.0862427,1
80,169.1232605,0
80,173.1178894,0
80,175.9768524,0
80,176.9718323,0
80,176.9974213,1
80,177.034256,1
80,177.9569397,0
80,179.0499115,0
80,181.0119476,0
80,181.0291595,0
80,181.9512939,1
80,182.0121765,0
80,182.954422,1
80,182.9916992,1
80,183.9133911,0
80,186.9565125,1
80,186.9738464,1
80,187.0194397,0
80,187.077301,0
80,187.0958862,0
80,187.1129761,0
80,187.1503448,1
80,189.9623718,1
80,194.9829254,0
80,195.9143982,0
80,204.0829163,0
80,204.1044312,0
80,204.1403809,0
80,204.9417267,0
80,204.9680023,1
80,205.02948,1
80,205.0479279,0
80,205.0661621,1
80,205.0860596,0
80,205.1235352,0
80,205.1596222,1
80,205.1973419,1
80,205.9531403,0
80,205.9873352,1
80,206.0773468,0
80,206.1912689,1
80,207.9727631,0
80,215.847641,0
80,223.0396271,0
80,223.077652,1
80,343.3831482,0
82,55.05512619,1
82,55.93510056,0
82,57.07063293,1
82,59.04981613,1
82,68.22054291,1
82,69.07072449,0
82,71.04985809,1
82,71.08608246,1
82,72.71860504,0
82,74.93817139,0
82,80.70719147,1
82,81.07051086,1
82,83.08631134,0
82,85.10208893,1
82,89.9404068,1
82,91.05474854,0
82,95.04977417,0
82,95.08612823,0
82,97.06542206,0
82,97.10192108,1
82,99.04478455,1
82,105.0341568,1
82,105.0704041,0
82,105.9354477,1
82,109.0653,0
82,109.1018219,0
82,111.0804214,0
82,111.1176987,0
82,113.0607986,0
82,114.9565811,0
82,115.964653,1
82,116.9725723,1
82,117.9802551,0
82,119.0861664,0
82,121.1011124,1
82,123.0812683,0
82,123.1172943,0
82,123.9456024,1
82,126.9558945,1
82,132.0451965,0
82,132.9677582,0
82,135.1171722,0
82,137.1318665,0
82,139.9768982,0
82,139.9883423,0
82,140.9961243,0
82,141.9710999,1
82,143.959549,0
82,149.0969086,0
82,149.1327667,1
82,151.0299377,0
82,153.9581299,0
82,155.9753571,1
82,156.9760742,0
82,157.9841309,1
82,159.9815826,0
82,161.9463959,0
82,161.9700165,1
82,161.9853821,1
82,162.9712524,1
82,165.0914764,0
82,165.9720001,1
82,166.9961548,0
82,167.0714111,0
82,179.9557343,0
82,179.9811401,0
82,183.9832916,0
82,184.9696808,1
82,185.970993,1
82,189.1637421,1
82,197.0775909,1
82,197.0970306,1
82,201.9235687,0
82,201.974411,0
82,202.9738312,0
82,203.0130768,0
82,203.9387054,0
82,203.9717407,1
82,207.1019745,1
82,207.1377258,1
82,207.9314117,0
82,207.9859924,1
82,208.9453278,0
82,209.1541443,1
82,215.2241821,0
82,225.0413818,0
82,225.1030579,0
82,225.1279602,0
82,225.1843719,1
82,225.9169464,0
82,226.0466156,1
82,226.1042786,0
82,226.954895,0
82,227.0161285,1
82,243.928009,0
82,426.1712341,1
83,54.59573364,1
83,55.0551796,0
83,57.03426361,1
83,57.07067871,0
83,59.04997253,0
83,67.05477142,0
83,67.46799469,0
83,69.0705719,0
83,71.04975891,1
83,71.08620453,1
83,73.02919006,1
83,81.07038116,0
83,83.08621979,1
83,85.02877808,1
83,85.06543732,0
83,85.10164642,1
83,87.04486084,1
83,89.06017303,1
83,91.05477905,1
83,95.04956055,0
83,95.08629608,0
83,97.06513214,1
83,97.10136414,1
83,99.04457092,1
83,99.08161926,1
83,105.0341949,1
83,105.0703049,0
83,107.0862198,1
83,109.0648117,1
83,109.1017456,0
83,113.0968933,0
83,117.0914536,1
83,123.0805893,0
83,123.1174927,1
83,127.0759048,1
83,128.950943,1
83,133.0863037,1
83,133.1012573,1
83,135.0807953,0
83,135.1170349,1
83,137.0962982,0
83,137.1330719,0
83,139.6290131,0
83,141.9703064,1
83,149.0601501,0
83,149.132843,0
83,151.0756989,0
83,151.1124115,1
83,152.9733887,1
83,153.0140839,1
83,153.0521545,1
83,153.0914764,0
83,155.975708,0
83,165.0915222,1
83,165.1282349,0
83,165.1648712,1
83,173.0062561,1
83,175.1487274,1
83,184.9699402,1
83,187.9754486,1
83,188.9837799,1
83,193.0120239,0
83,193.0478973,0
83,193.0853424,0
83,193.1231995,1
83,193.1603851,0
83,193.9524994,0
83,195.1231537,1
83,195.9421234,1
83,196.919754,1
83,210.9512634,1
83,211.022171,1
83,211.0577545,0
83,211.0941467,0
83,211.1132507,1
83,211.1318817,1
83,211.1689148,1
83,211.9434967,0
83,214.4208984,0
83,214.4417572,1
83,214.9312439,0
83,301.9709778,1
84,55.93525314,1
84,57.07072067,0
84,59.04993439,1
84,64.50570679,0
84,69.07064819,0
84,72.93805695,0
84,73.0657959,0
84,81.07055664,0
84,83.08615875,1
84,86.41513062,0
84,87.04471588,0
84,87.08116913,0
84,89.0608902,1
84,89.94062805,1
84,90.94836426,1
84,93.07084656,0
84,95.08631134,0
84,97.00820923,0
84,101.0603943,1
84,102.9485474,1
84,105.9353561,0
84,107.0861511,1
84,107.9512482,1
84,109.1015625,1
84,119.085968,1
84,121.1018295,0
84,123.0442963,1
84,123.1176453,1
84,133.0081482,1
84,133.1019592,0
84,135.116684,0
84,135.9459839,1
84,137.0392609,1
84,141.0008698,1
84,141.7639465,0
84,141.9695587,0
84,147.0241241,1
84,149.9615173,0
84,151.0187988,0
84,155.974823,1
84,159.0657959,0
84,159.079422,0
84,161.0126648,0
84,161.1323242,1
84,163.9767761,0
84,165.0346069,1
84,169.9336548,1
84,171.982193,0
84,172.9768982,1
84,175.1488495,0
84,177.1646881,1
84,179.0243988,1
84,179.107666,0
84,183.9129028,0
84,188.0139008,1
84,189.0709076,0
84,189.0907898,1
84,189.99263,0
84,191.0142365,0
84,191.1808014,1
84,194.9665833,1
84,201.923172,0
84,206.0244141,0
84,207.0814972,1
84,207.8746185,1
84,208.0855713,0
84,213.0192413,1
84,213.9229584,1
84,215.0159607,0
84,217.1959534,1
84,217.9525604,0
84,218.1990051,0
84,219.0236816,0
84,219.0480194,0
84,220.0509033,0
84,225.8864288,1
84,231.9341736,1
84,235.1129913,1
84,235.1699677,1
84,235.2064209,0
84,235.8816376,0
84,235.9620209,1
84,236.0357666,1
84,236.1736755,0
84,236.2095947,0
84,236.8794861,0
84,254.8904114,1
84,324.6367493,0
85,55.05509186,0
85,55.93522644,1
85,57.0344696,1
85,57.07069778,0
85,59.04973221,0
85,60.04537964,1
85,69.07065582,0
85,69.95083618,0
85,71.04985809,1
85,71.08626556,0
85,71.93004608,1
85,72.93788147,0
85,73.06554413,1
85,73.94577789,0
85,74.95352936,0
85,81.07096863,1
85,83.08609009,0
85,85.10194397,1
85,85.94619751,0
85,87.96142578,0
85,88.96914673,0
85,89.06037903,0
85,89.94049835,0
85,90.94191742,0
85,90.94839478,0
85,91.05489349,1
85,95.0500412,0
85,95.08605194,1
85,97.0656662,0
85,99.04508209,0
85,99.9614563,1
85,100.9326935,0
85,101.0604553,0
85,102.9483795,1
85,105.0708237,0
85,105.9353867,0
85,106.9932098,0
85,107.9510269,0
85,108.9590988,1
85,109.1014328,0
85,111.0445404,0
85,111.1174011,1
85,112.1210709,0
85,112.9564667,0
85,113.9642181,1
85,114.9722366,1
85,115.9561157,1
85,116.9636841,0
85,117.9353638,1
85,117.9719315,1
85,118.9431381,1
85,120.9582825,1
85,121.0290222,0
85,121.1018677,1
85,123.0249252,1
85,123.0813522,1
85,125.0032501,0
85,125.9613342,1
85,126.9724808,1
85,127.9561691,1
85,127.9738617,1
85,128.9512787,0
85,129.0550995,1
85,129.0704651,0
85,129.1279755,0
85,129.951416,1
85,129.9713593,1
85,130.9668274,1
85,131.5003967,0
85,131.9509277,1
85,131.974762,0
85,131.9864044,1
85,132.9592133,0
85,133.9668121,1
85,134.0412445,0
85,134.9745789,1
85,135.9459381,1
85,136.9533234,0
85,137.0392609,0
85,140.9521637,1
85,140.9874725,0
85,141.9587708,1
85,142.9432373,0
85,142.9663239,0
85,143.0860443,1
85,143.9508057,0
85,144.9589691,0
85,144.9708252,0
85,144.9826355,1
85,145.966629,1
85,146.9617157,0
85,147.0810547,0
85,147.9698639,1
85,147.9824371,0
85,148.9771118,1
85,149.9614563,1
85,149.9746399,0
85,151.976944,0
85,153.9562531,1
85,154.9666595,1
85,155.0707092,1
85,155.9753418,0
85,156.9595642,1
85,157.9665375,1
85,159.9696655,0
85,160.953949,0
85,161.9619141,1
85,163.0755768,1
85,163.9760742,1
85,169.9675751,1
85,170.9986725,1
85,171.9829559,0
85,172.97789,1
85,173.081604,0
85,174.9843445,0
85,175.0173187,1
85,175.9770355,0
85,176.0681152,1
85,176.9751892,0
85,177.0346222,1
85,181.0870209,1
85,181.1222076,1
85,183.1011353,0
85,187.9775696,0
85,189.0350189,1
85,189.9931641,0
85,193.9538879,0
85,193.9877625,1
85,194.9415436,0
85,195.0266113,1
85,195.0452118,1
85,196.9458008,1
85,199.0964203,1
85,205.987854,0
85,206.9295197,0
85,212.9517212,1
85,215.2284851,0
85,216.9696503,0
85,216.9920044,1
85,217.0122528,1
85,217.0304413,0
85,217.0665588,1
85,217.1046295,0
85,217.1207886,0
85,217.1261292,0
85,217.1595154,1
85,217.1956177,0
85,217.9896393,0
86,55.93532944,0
86,57.03409195,1
86,57.07076263,1
86,59.04998016,1
86,62.77846527,0
86,67.05477142,0
86,69.07056427,0
86,71.05000305,1
86,71.0861969,1
86,73.0291214,0
86,79.02152252,1
86,81.07048798,1
86,83.04966736,1
86,83.08597565,1
86,85.06552887,0
86,85.10164642,1
86,87.04460907,0
86,89.06017303,0
86,91.05478668,0
86,93.07039642,1
86,95.04966736,1
86,95.08620453,0
86,97.06562805,0
86,97.10163879,1
86,99.04460144,1
86,99.08070374,1
86,105.0341415,0
86,107.0862656,1
86,109.0651779,0
86,109.1017761,1
86,111.0808792,0
86,113.0605087,0
86,113.0967484,0
86,117.0915756,0
86,119.0867691,1
86,123.0810013,1
86,123.1175079,1
86,127.0755844,1
86,128.9507599,0
86,132.9595032,0
86,133.0870514,0
86,133.1014252,1
86,135.0808716,0
86,135.1177368,1
86,137.1319885,0
86,139.0351257,0
86,141.0910645,1
86,141.9706726,0
86,149.0601959,0
86,150.1345825,1
86,151.0757904,0
86,151.1121216,0
86,153.0510864,0
86,153.0916595,0
86,160.0383453,0
86,165.0545959,1
86,165.0709991,0
86,165.0909576,0
86,165.1279602,0
86,165.1655273,0
86,168.2504578,0
86,171.0267181,1
86,173.0061951,0
86,175.1125641,0
86,175.1485291,1
86,178.2102966,0
86,179.8868713,1
86,184.9700165,0
86,185.9836884,1
86,189.0341797,0
86,193.0119629,0
86,193.0863037,1
86,193.1232147,1
86,193.1413727,0
86,193.1593781,1
86,193.9516907,1
86,195.1236725,0
86,195.9429321,0
86,196.9205933,0
86,210.1567993,0
86,210.9503174,0
86,211.0210114,0
86,211.0578308,1
86,211.0921478,0
86,211.1140594,0
86,211.1326599,1
86,211.1703949,1
86,211.9272156,1
86,214.3989868,0
86,214.930954,0
86,228.9572601,1
86,229.0305939,1
86,349.0002747,0
86,447.0307617,0
87,55.93508148,0
87,57.07076263,1
87,57.76271439,0
87,59.04996109,1
87,69.07046509,0
87,71.05023193,0
87,72.93797302,0
87,79.0072937,1
87,81.07034302,0
87,83.08599091,1
87,84.96028137,0
87,87.04438019,0
87,88.30687714,0
87,89.94023132,0
87,90.94812775,0
87,93.06975555,1
87,95.04962158,0
87,95.08614349,1
87,97.0654068,0
87,99.04505157,0
87,99.08119965,1
87,101.0600281,0
87,103.0759354,1
87,107.9509888,1
87,109.1012726,1
87,117.091301,1
87,121.1017075,1
87,123.0441742,0
87,123.1166687,1
87,125.0598526,0
87,125.9631119,1
87,127.6946716,1
87,131.0018311,1
87,131.9515991,1
87,132.0447235,0
87,135.0812836,0
87,135.9458618,0
87,137.039444,1
87,141.0010071,0
87,147.0235443,0
87,147.982193,1
87,149.0131836,0
87,149.9612885,1
87,151.0186615,0
87,151.0558624,0
87,151.9764252,1
87,154.9674835,0
87,159.0659637,0
87,161.0126801,1
87,161.9980316,1
87,162.9690399,0
87,165.0345917,1
87,169.9332581,1
87,172.9774475,1
87,174.985672,1
87,179.0238647,1
87,179.0863342,1
87,181.1221008,1
87,183.9124603,1
87,188.0132446,1
87,191.0134277,0
87,195.9267883,0
87,200.0478668,0
87,201.9237671,1
87,203.9384766,0
87,208.0858002,0
87,209.0237579,0
87,211.0186005,0
87,213.9230194,1
87,214.9236145,1
87,215.0173645,0
87,215.8534241,0
87,218.1990204,0
87,219.04776,0
87,219.931427,0
87,220.0514526,1
87,226.8927612,0
87,231.9338074,0
87,236.0364227,1
87,236.1733704,0
87,236.2087555,0
87,236.9398041,1
87,237.1291656,0
87,237.1854248,0
87,237.9093933,1
87,237.9359436,1
87,343.5851746,1
89,50.85361862,0
89,55.05481339,1
89,55.93528748,1
89,57.03431702,1
89,57.07082748,0
89,59.0499649,1
89,61.33460617,0
89,67.05498505,0
89,67.20038605,0
89,69.07077026,0
89,71.92990875,1
89,72.93778992,1
89,73.02924347,1
89,73.0655899,0
89,73.94555664,0
89,78.99787903,1
89,81.07048798,0
89,84.96044159,1
89,85.02883148,1
89,85.0654068,1
89,87.04459381,1
89,89.06020355,1
89,89.82291412,0
89,89.94048309,1
89,90.77348328,0
89,90.94850922,0
89,91.05451202,0
89,91.95639038,0
89,93.07062531,0
89,94.01806641,0
89,95.0496521,0
89,95.08627319,1
89,97.00811005,1
89,97.0654068,0
89,99.04460144,0
89,99.08092499,0
89,101.0602951,1
89,105.9354248,1
89,106.9930267,1
89,107.0856323,1
89,107.9513016,0
89,109.1015854,1
89,111.117218,1
89,113.0597229,0
89,113.9643707,0
89,115.0757523,0
89,115.1121445,1
89,117.0920334,1
89,118.9432373,1
89,121.0082855,0
89,123.0236282,1
89,123.0810852,0
89,123.1170197,0
89,123.9458847,1
89,125.0029526,1
89,125.0191803,0
89,125.9606781,0
89,128.9507141,0
89,131.1069489,1
89,131.9509735,1
89,133.0081329,0
89,133.0650024,0
89,133.1013336,0
89,135.0806427,1
89,135.1166229,1
89,135.9454651,1
89,137.0390167,1
89,139.0190125,1
89,140.9860992,0
89,145.9669189,1
89,147.0236511,1
89,147.1176758,0
89,149.0030975,1
89,149.019455,1
89,149.0609894,0
89,149.1334839,0
89,149.9615936,0
89,150.9815979,1
89,151.0186005,0
89,151.1135254,0
89,152.0217133,0
89,153.0146179,1
89,153.9563904,1
89,155.9767914,1
89,161.0386353,0
89,161.9615784,1
89,163.0182953,1
89,163.0550079,1
89,163.0754852,0
89,163.977478,0
89,165.0340118,1
89,165.9457855,0
89,166.9663239,0
89,166.995575,0
89,167.029892,0
89,174.9855347,1
89,179.0496216,1
89,179.9722748,0
89,181.0121918,1
89,181.06633,0
89,183.9725189,0
89,184.9700928,0
89,184.9893799,0
89,185.9280243,0
89,185.9703217,1
89,188.9967346,0
89,189.0348053,1
89,189.0915527,0
89,189.1647491,1
89,189.957489,0
89,189.9937744,0
89,191.1071472,1
89,191.1272278,0
89,202.9803772,1
89,203.938324,1
89,206.9295349,1
89,207.0085144,1
89,207.0273895,0
89,207.0453033,1
89,207.0621796,0
89,207.0814056,1
89,207.100769,0
89,207.1388855,0
89,207.174881,1
89,207.9677429,1
89,208.0851288,0
89,208.1344452,0
89,208.1788483,1
89,214.0016022,0
89,226.892868,0
89,226.9556885,1
89,229.1732178,0
90,50.46175385,0
90,50.8855896,0
90,52.67481613,1
90,55.93529129,1
90,57.03434753,0
90,57.07076645,1
90,59.04997253,0
90,60.05345535,1
90,69.07068634,1
90,81.07054901,1
90,87.04482269,0
90,89.94055939,1
90,90.94847107,0
90,95.04943848,0
90,95.08624268,0
90,98.9850769,1
90,99.04505157,1
90,99.08114624,1
90,101.0602798,0
90,108.3753281,0
90,117.091713,0
90,118.0950546,0
90,120.0572662,1
90,132.0450287,1
90,137.0962524,1
90,139.0398407,0
90,147.9831085,0
90,149.0238647,1
90,151.9780731,0
90,152.0474243,0
90,161.9979401,0
90,162.0122833,0
90,163.9773407,0
90,167.9311218,0
90,176.0136719,1
90,179.0501099,0
90,179.9306335,0
90,183.9256744,1
90,185.9416656,0
90,191.1805115,1
90,193.4299774,0
90,194.9410553,1
90,195.925827,1
90,197.9399109,1
90,205.0655365,1
90,208.8841248,1
90,209.1321564,0
90,211.9213409,0
90,212.9524689,0
90,213.9968262,0
90,222.96315,0
90,224.928421,1
90,226.8944092,1
90,228.9226685,1
90,229.9310455,0
90,233.1912689,1
90,251.0210724,0
90,251.0483246,0
90,251.2021484,1
90,251.9153137,1
90,252.160202,0
90,252.8792572,0
90,269.9272156,0
90,449.2241516,0
90,477.350769,1
90,498.7805176,1
91,53.88970184,0
91,55.93519592,1
91,57.03421402,1
91,57.0705719,1
91,57.85434723,0
91,59.04997253,0
91,61.7629509,0
91,69.07089996,1
91,71.0860672,0
91,78.52667236,1
91,78.54777527,0
91,81.07035828,1
91,87.04449463,0
91,95.08609772,1
91,99.04486847,0
91,99.08123016,1
91,101.0604172,0
91,109.1015091,1
91,117.0914078,1
91,132.0451355,0
91,134.2651978,0
91,139.0394287,1
91,149.0235748,0
91,151.9771881,1
91,152.0476685,1
91,161.9978333,1
91,163.976532,1
91,176.0136261,0
91,183.9251404,1
91,185.9406586,1
91,191.1795502,1
91,195.9243164,0
91,197.1159973,1
91,197.9414978,1
91,205.065979,0
91,208.8832092,1
91,211.9212952,0
91,211.9431152,1
91,215.1011963,1
91,224.9278259,1
91,226.8939972,1
91,228.9226532,0
91,229.9277954,0
91,230.8688202,1
91,233.1917267,1
91,251.0485382,1
91,251.085022,1
91,251.1411133,0
91,251.1669006,0
91,251.2019806,0
91,251.9149628,0
91,252.1612549,1
91,269.9256897,1
92,51.13160706,0
92,53.93989944,0
92,55.05495071,0
92,55.93519974,0
92,57.07079315,1
92,60.04522705,0
92,65.7068634,1
92,67.05502319,0
92,69.07061005,1
92,70.94248962,1
92,71.04984283,0
92,71.08625793,1
92,72.93789673,0
92,74.95326996,0
92,81.03449249,1
92,81.07055664,0
92,83.05004883,1
92,83.08648682,1
92,84.96014404,0
92,85.06542969,0
92,85.10178375,1
92,85.94665527,1
92,89.94058228,0
92,90.94841766,1
92,93.37287903,1
92,94.3434906,0
92,95.04975891,0
92,95.08601379,0
92,97.06556702,1
92,99.04510498,0
92,101.0603638,0
92,105.935318,0
92,108.8868256,0
92,109.0654602,1
92,109.1018524,1
92,111.0442123,1
92,113.0600357,1
92,113.9643784,1
92,114.9717026,0
92,117.935936,1
92,118.9433975,1
92,120.0238953,1
92,121.0289993,1
92,121.1019745,0
92,123.0808792,1
92,125.9646225,0
92,126.9559784,1
92,126.9723816,0
92,127.1121979,0
92,128.9512939,0
92,129.0550842,0
92,129.9560242,1
92,129.9714966,0
92,130.0082855,0
92,130.9434662,0
92,131.9514465,0
92,131.9740906,1
92,133.9667206,0
92,135.9454803,1
92,136.9538727,0
92,137.0601959,1
92,137.0964203,1
92,138.9926147,1
92,141.000824,1
92,141.9590302,0
92,142.0036469,0
92,142.9668884,1
92,144.9672089,0
92,146.9620209,0
92,147.9653625,1
92,148.953949,0
92,149.9614868,0
92,151.0763245,0
92,154.9674835,0
92,155.0705872,1
92,155.1063538,1
92,155.9705963,0
92,156.9741821,1
92,158.0273895,1
92,159.1165924,1
92,159.9694519,0
92,163.0184479,1
92,165.9578247,0
92,167.9723053,1
92,169.0873871,0
92,172.9777069,0
92,173.0031128,1
92,173.9628448,0
92,173.981308,0
92,174.985611,0
92,179.1072845,0
92,188.9797058,1
92,190.9896698,1
92,191.0137329,1
92,191.0501862,1
92,191.9723663,0
92,191.9900818,1
92,192.9928589,0
92,196.9206238,1
92,196.9624634,0
92,197.0801544,0
92,197.1173859,1
92,197.1537476,1
92,209.0606384,1
92,209.9828339,0
92,214.0882874,1
92,214.9246521,0
92,214.9737091,0
92,215.0162048,0
92,215.0513306,1
92,215.0708923,1
92,215.1238708,0
92,215.1461792,1
92,215.4333344,0
92,249.3748169,0
92,253.6294403,1
92,304.3560181,0
92,440.6818848,1
93,55.05504608,0
93,55.64559174,0
93,55.93516922,0
93,57.03426743,0
93,57.07071304,1
93,64.61146545,0
93,67.05513763,1
93,69.07061768,1
93,71.0499649,1
93,71.08609009,1
93,72.08153534,0
93,72.93782806,1
93,75.1341095,0
93,79.80867767,1
93,81.03411102,1
93,81.07051849,1
93,81.79269409,0
93,83.08642578,1
93,83.93055725,0
93,84.96024323,1
93,85.06543732,1
93,85.10179901,0
93,85.33396149,1
93,85.94610596,1
93,87.94499969,1
93,89.94068909,1
93,90.94849396,1
93,91.05471802,0
93,93.07040405,0
93,94.14084625,0
93,95.04964447,0
93,95.08613586,1
93,97.0655899,1
93,97.10190582,1
93,99.04453278,1
93,102.9486389,1
93,105.0450592,0
93,105.9356766,1
93,107.0858459,1
93,109.0655594,0
93,109.1015396,0
93,111.0443573,0
93,111.0808029,0
93,111.1173477,1
93,113.0962296,0
93,113.9412994,1
93,113.9645462,0
93,114.9719849,0
93,118.9431458,0
93,118.9540634,0
93,119.0859909,0
93,120.0244522,1
93,121.1015625,1
93,123.0803375,1
93,123.1175995,1
93,125.9642639,1
93,126.9561844,0
93,126.9715729,0
93,127.0764694,1
93,127.1120453,1
93,128.9513855,1
93,130.9668579,1
93,131.9510651,0
93,131.9743195,1
93,133.1017914,1
93,135.0807495,0
93,135.117218,0
93,136.4648438,1
93,136.9530945,1
93,137.0601349,1
93,139.0762177,1
93,141.0010223,1
93,141.9590759,1
93,142.6109619,0
93,142.9670868,1
93,144.9817047,0
93,145.9674683,1
93,146.9618683,0
93,149.9614716,1
93,151.0754395,0
93,151.113205,0
93,153.0547638,0
93,153.091507,1
93,154.9674225,1
93,155.1073456,0
93,155.9713898,0
93,156.9592133,1
93,158.0273438,1
93,159.9693604,0
93,161.1325989,1
93,163.0188904,0
93,167.1070251,1
93,167.9720306,0
93,169.9330292,0
93,169.966568,1
93,171.9816589,1
93,172.9777069,1
93,173.0038147,1
93,173.9811707,0
93,174.9849091,0
93,175.0016785,1
93,175.5593414,1
93,177.0912476,0
93,177.128067,1
93,177.1643372,1
93,179.1055908,1
93,183.9128571,1
93,187.9778595,1
93,188.9785767,0
93,189.9930878,1
93,190.9900818,1
93,191.0136261,1
93,191.0500946,0
93,191.9725494,1
93,195.1020355,0
93,195.1382599,1
93,195.1736755,0
93,195.913559,0
93,196.9623566,1
93,197.154541,0
93,201.9234314,0
93,203.9392548,0
93,205.9889832,1
93,209.0259247,0
93,209.0596771,1
93,213.0358887,1
93,213.1106873,1
93,213.1462097,0
93,213.1651154,0
93,213.1847534,1
93,213.9231262,0
93,213.9469299,1
93,214.0878143,1
93,214.2532501,1
93,214.925293,1
93,215.0152435,0
93,215.0501862,1
93,215.1257935,1
93,215.1461792,1
93,231.933609,1
96,57.03437805,1
96,57.07065964,1
96,58.07411575,0
96,59.04988861,1
96,69.07055664,0
96,71.04992676,0
96,71.08605957,0
96,77.77687073,0
96,78.74312592,0
96,80.00791931,0
96,83.08639526,1
96,87.04473877,0
96,95.08624268,1
96,97.10107422,0
96,101.0604858,0
96,109.1021271,1
96,149.0238037,1
96,150.0270691,0
96,151.0291748,0
96,178.3112335,1
96,180.8901978,1
96,183.9262848,1
96,190.872818,0
96,199.8941345,0
96,208.8835754,0
96,211.3122101,0
96,214.4885254,1
96,216.2169342,1
96,216.9936829,1
96,222.962204,1
96,226.8941498,1
96,230.8693237,1
96,235.0031586,0
96,235.1128693,1
96,248.8807373,0
96,251.9138794,0
96,262.8961182,1
96,276.8744202,1
96,280.8688354,0
96,280.9065552,1
96,281.1918335,0
96,298.9156494,1
96,299.0640259,1
96,372.026001,0
97,55.05521011,1
97,55.93520355,1
97,57.07069397,0
97,57.29745102,1
97,59.04986191,0
97,69.0344696,1
97,69.07067871,1
97,71.04991913,1
97,71.08631134,0
97,72.93795776,1
97,76.51330566,0
97,81.07068634,1
97,82.10342407,0
97,85.10204315,1
97,89.06048584,0
97,90.94829559,0
97,95.04969025,1
97,95.08580017,1
97,97.10219574,1
97,99.04489899,0
97,101.0604324,0
97,109.1020279,0
97,111.0447464,1
97,111.1172867,0
97,115.9571381,1
97,117.0553589,0
97,122.0607147,0
97,126.9722214,1
97,129.1277924,1
97,131.9511719,1
97,133.0081177,1
97,135.9459686,1
97,145.9665375,1
97,147.0230865,0
97,149.0031128,1
97,149.9610748,1
97,151.0184784,1
97,155.0705719,0
97,161.9613037,0
97,163.0183105,0
97,163.9766541,0
97,165.0343781,1
97,171.9822235,0
97,173.081131,1
97,175.9775696,1
97,177.0344543,0
97,181.0863495,1
97,181.9877472,0
97,189.0339966,0
97,189.0703888,1
97,189.9934082,0
97,190.9996338,0
97,191.9724426,0
97,193.0296021,0
97,193.9871063,0
97,194.9412842,0
97,195.0457153,1
97,195.9426575,1
97,196.9198303,1
97,199.0968628,1
97,204.0083923,0
97,206.9288025,0
97,207.0813751,1
97,210.9501801,0
97,211.0206146,0
97,211.9457245,1
97,212.9517975,1
97,213.9516602,0
97,214.9310608,0
97,215.015976,1
97,215.0509338,1
97,215.1526489,0
97,215.1733398,1
97,215.9202881,1
97,217.0130005,0
97,217.1062317,1
97,217.1961517,0
97,229.0298309,1
97,233.0609436,0
97,233.0990601,1
97,233.1545105,0
97,233.1905365,1
97,234.1866608,1
97,234.9231873,0
97,234.9551392,0
97,235.1699371,0
97,235.2062225,1
97,270.3401184,1
97,317.8617859,1
97,345.5912476,1
97,354.3531799,0
97,384.9417114,1
98,55.05499649,0
98,55.93516159,1
98,57.07066727,0
98,69.07072449,0
98,71.04973602,0
98,71.08631134,0
98,79.05504608,1
98,81.07080841,0
98,81.41625977,0
98,83.08638,0
98,83.93055725,1
98,84.96012115,1
98,85.06552124,0
98,85.10195923,0
98,85.94595337,0
98,89.06028748,1
98,90.94857025,1
98,91.05487823,0
98,93.07053375,1
98,95.04985809,0
98,95.08596802,0
98,97.06549072,1
98,97.10203552,1
98,99.0446701,0
98,99.08076477,1
98,102.6872711,1
98,102.9486847,0
98,107.085968,0
98,109.0652542,0
98,109.1018066,0
98,111.0810471,1
98,111.1171494,1
98,113.0609131,1
98,113.9644241,1
98,115.0748215,0
98,116.9726486,1
98,121.1013489,0
98,125.060112,0
98,125.0962296,1
98,125.9643173,1
98,125.9866562,0
98,126.9717636,1
98,127.0754166,1
98,127.7289124,0
98,128.9512939,1
98,131.9511108,1
98,133.085907,1
98,135.0808563,0
98,135.1172485,1
98,137.0600586,0
98,137.0965271,1
98,139.0757294,1
98,139.1122589,0
98,141.0006561,1
98,141.9709167,0
98,142.9670715,1
98,144.9712524,0
98,146.9614258,0
98,149.0968475,0
98,149.1333313,0
98,149.961441,1
98,153.0549011,0
98,153.0919189,0
98,154.9674988,1
98,156.9592438,1
98,158.027771,0
98,159.983139,1
98,161.3481445,0
98,167.0708618,0
98,167.1074371,1
98,167.1435394,1
98,167.9730377,0
98,169.9336853,1
98,169.9668884,0
98,171.9821014,1
98,172.019043,1
98,172.977417,1
98,173.004303,0
98,173.0404663,0
98,175.0018616,1
98,177.0914459,0
98,177.1278534,0
98,177.1643524,1
98,183.9125214,0
98,187.9776764,1
98,188.978653,0
98,189.9928436,0
98,190.010025,1
98,190.9891205,0
